evaluations,best
0,6491063255.9240265
1,6363909066.016248
2,6030940334.894992
3,5737148905.540691
4,5136051900.796071
5,4215133433.314877
6,2640487737.522929
7,2567320547.673289
8,2198507727.281103
9,2041405638.0387464
10,2041405638.0387464
11,2025172488.1322608
12,2025172488.1322608
13,2025172488.1322608
14,2025172488.1322608
15,2025172488.1322608
16,2025172488.1322608
17,2025172488.1322608
18,2025172488.1322608
19,1887141084.345767
20,1735368845.0042963
21,1735368845.0042963
22,1607869908.2044368
23,1607869908.2044368
24,1064458413.4577622
25,1064458413.4577622
26,1064458413.4577622
27,1064458413.4577622
28,1064458413.4577622
29,634316263.779469
30,634316263.779469
31,604761498.3008789
32,604761498.3008789
33,604761498.3008789
34,375705213.4895551
35,375705213.4895551
36,375705213.4895551
37,375705213.4895551
38,375705213.4895551
39,375705213.4895551
40,375705213.4895551
41,375705213.4895551
42,375705213.4895551
43,375705213.4895551
44,375705213.4895551
45,351996326.6544806
46,351996326.6544806
47,247744700.37458792
48,247744700.37458792
49,247744700.37458792
50,247744700.37458792
51,247744700.37458792
52,193050783.0437418
53,193050783.0437418
54,193050783.0437418
55,193050783.0437418
56,193050783.0437418
57,193050783.0437418
58,155432206.78681055
59,137188450.7458338
60,137188450.7458338
61,112644856.69618943
62,112644856.69618943
63,112644856.69618943
64,112644856.69618943
65,99400378.63351023
66,99400378.63351023
67,99400378.63351023
68,99400378.63351023
69,90314249.64219883
70,72634400.81160207
71,72634400.81160207
72,72634400.81160207
73,72634400.81160207
74,62169094.736611694
75,62169094.736611694
76,62169094.736611694
77,62169094.736611694
78,62169094.736611694
79,59796247.2499571
80,59796247.2499571
81,39483419.84309874
82,39483419.84309874
83,39483419.84309874
84,39483419.84309874
85,39483419.84309874
86,39483419.84309874
87,39483419.84309874
88,39483419.84309874
89,39483419.84309874
90,39483419.84309874
91,39483419.84309874
92,39483419.84309874
93,39483419.84309874
94,39483419.84309874
95,39483419.84309874
96,39483419.84309874
97,39483419.84309874
98,36256534.652887434
99,30977257.12658035
100,30889924.797503706
101,30889924.797503706
102,25150233.46054318
103,22179372.06583789
104,22179372.06583789
105,22179372.06583789
106,22179372.06583789
107,16808918.946886435
108,16808918.946886435
109,16808918.946886435
110,16808918.946886435
111,16808918.946886435
112,16808918.946886435
113,16808918.946886435
114,16808918.946886435
115,16808918.946886435
116,13429454.095498426
117,13429454.095498426
118,12921752.517242499
119,12658056.582046593
120,10150209.1802964
121,10150209.1802964
122,10150209.1802964
123,9704753.00767049
124,9547986.710814193
125,9547986.710814193
126,9547986.710814193
127,9547986.710814193
128,9547986.710814193
129,9547986.710814193
130,9450073.134190857
131,8203565.1718491865
132,8203565.1718491865
133,8203565.1718491865
134,7855306.910857755
135,6990769.000973719
136,6487116.133328826
137,6487116.133328826
138,6487116.133328826
139,5505463.418157394
140,5505463.418157394
141,5505463.418157394
142,5154680.445795592
143,5154680.445795592
144,5154680.445795592
145,5154680.445795592
146,5129476.269992269
147,5129476.269992269
148,5129476.269992269
149,5129476.269992269
150,5129476.269992269
151,5018083.373733216
152,4949722.293298023
153,3979946.8638042267
154,3979946.8638042267
155,3979946.8638042267
156,3979946.8638042267
157,3979946.8638042267
158,3979946.8638042267
159,3979946.8638042267
160,3979946.8638042267
161,3979946.8638042267
162,3979946.8638042267
163,3836206.9411237864
164,3836206.9411237864
165,3799962.3198381593
166,3245010.4906730345
167,3245010.4906730345
168,3202918.1316608135
169,3065983.1956747915
170,2735562.165227745
171,2735562.165227745
172,2735562.165227745
173,2735562.165227745
174,2335467.747410109
175,2335467.747410109
176,2335467.747410109
177,2335467.747410109
178,2326856.0703238253
179,2238642.3284230065
180,2070122.3664188602
181,2070122.3664188602
182,2070122.3664188602
183,2070122.3664188602
184,1947446.2999557275
185,1947446.2999557275
186,1819270.9728903146
187,1819270.9728903146
188,1787860.9968145683
189,1725485.7010520175
190,1594293.3969658802
191,1594293.3969658802
192,1594293.3969658802
193,1594293.3969658802
194,1594293.3969658802
195,1594293.3969658802
196,1594293.3969658802
197,1554291.4366982784
198,1467813.5833656224
199,1467813.5833656224
200,1003047.1946173572
201,892124.7150751521
202,808008.1494346134
203,768211.8693110019
204,707388.7651849369
205,629489.5685965056
206,597404.0890651464
207,574434.813327183
208,544422.2514986694
209,498227.2362326689
210,446389.80962898093
211,402913.2010537816
212,363320.17223675264
213,353894.5988730927
214,339997.339520854
215,327570.92883688665
216,315848.6557451013
217,297584.597502099
218,275411.24516531924
219,269292.68396582553
220,260115.70322496755
221,251229.31412487922
222,249225.5286232866
223,245719.37525685117
224,240747.68899261812
225,234033.30830649738
226,226861.76007965306
227,219248.53010809806
228,217983.6104312293
229,215558.2612114681
230,212259.68102023876
231,209388.00607202723
232,205411.25738737333
233,203932.2643100072
234,192297.4776610196
235,189370.00941683882
236,188236.2766499792
237,186129.92113168637
238,169760.2680429467
239,145612.94057512848
240,111043.07955653551
241,69802.89798240112
242,42342.32481198556
243,28272.455327686734
244,16630.011483563
245,5846.49110233184
246,3356.2728768071697
247,833.757443562087
248,115.37463877063621
249,9.34451296617995
250,2.489779367546099
251,0.8010378524506349
252,7.507903866869641e-05
253,1.564005689289022e-08
254,2.2433047899739023e-10
